form_id,lexeme,cell,source_form,orth_form,analysed_orth_form,phon_form,analysed_phon_form,variants_tag,paradigm_tag,overabundance_tag,source,page,language_id
tedim550,mu:³,1.pl.excl.2.sg.nfut.neg,koŋ¹-mu³ kei¹ uʔ³ hiː³,koŋ¹-Σ kei¹ uʔ³ hiː³,koŋ¹+Σ+kei¹+uʔ³+hiː³,k o ŋ ⁵ Σ k ei ⁵ u ʔ ¹ h ii ¹,k o ŋ ⁵ + Σ + k ei ⁵ + u ʔ ¹ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim551,mu:³,1.pl.excl.2.sg.nfut.neg,koŋ¹-mu³ lou³ hiː³,koŋ¹-Σ lou³ hiː³,koŋ¹+Σ+lou³+hiː³,k o ŋ ⁵ Σ l ou ¹ h ii ¹,k o ŋ ⁵ + Σ + l ou ¹ + h ii ¹,formal,lou_neg,optional_plural,Zhou2025Tedim,nopage,tedim
tedim552,mu:³,1.pl.excl.2.sg.nfut.neg,koŋ¹-mu³ lou³ uʔ³ hiː³,koŋ¹-Σ lou³ uʔ³ hiː³,koŋ¹+Σ+lou³+uʔ³+hiː³,k o ŋ ⁵ Σ l ou ¹ u ʔ ¹ h ii ¹,k o ŋ ⁵ + Σ + l ou ¹ + u ʔ ¹ + h ii ¹,formal,lou_neg,,Zhou2025Tedim,nopage,tedim
tedim553,mu:³,1.pl.excl.2.pl.nfut.neg,hoŋ¹-mu³ kei¹ uŋ³,hoŋ¹-Σ kei¹ uŋ³,hoŋ¹+Σ+kei¹+uŋ³,h o ŋ ⁵ Σ k ei ⁵ u ŋ ¹,h o ŋ ⁵ + Σ + k ei ⁵ + u ŋ ¹,informal,,,Zhou2025Tedim,nopage,tedim
tedim554,mu:³,1.pl.excl.2.pl.nfut.neg,hoŋ¹-mu³ lou³,hoŋ¹-Σ lou³,hoŋ¹+Σ+lou³,h o ŋ ⁵ Σ l ou ¹,h o ŋ ⁵ + Σ + l ou ¹,informal,unspec_par; lou_neg,optional_plural,Zhou2025Tedim,nopage,tedim
tedim555,mu:³,1.pl.excl.2.pl.nfut.neg,hoŋ¹-mu³ lou³ uʔ³,hoŋ¹-Σ lou³ uʔ³,hoŋ¹+Σ+lou³+uʔ³,h o ŋ ⁵ Σ l ou ¹ u ʔ ¹,h o ŋ ⁵ + Σ + l ou ¹ + u ʔ ¹,informal,unspec_par; lou_neg,,Zhou2025Tedim,nopage,tedim
tedim556,mu:³,1.pl.excl.2.pl.nfut.neg,koŋ¹-mu³ kei¹ hiː³,koŋ¹-Σ kei¹ hiː³,koŋ¹+Σ+kei¹+hiː³,k o ŋ ⁵ Σ k ei ⁵ h ii ¹,k o ŋ ⁵ + Σ + k ei ⁵ + h ii ¹,formal,,optional_plural,Zhou2025Tedim,nopage,tedim
tedim557,mu:³,1.pl.excl.2.pl.nfut.neg,koŋ¹-mu³ kei¹ uʔ³ hiː³,koŋ¹-Σ kei¹ uʔ³ hiː³,koŋ¹+Σ+kei¹+uʔ³+hiː³,k o ŋ ⁵ Σ k ei ⁵ u ʔ ¹ h ii ¹,k o ŋ ⁵ + Σ + k ei ⁵ + u ʔ ¹ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim558,mu:³,1.pl.excl.2.pl.nfut.neg,koŋ¹-mu³ lou³ hiː³,koŋ¹-Σ lou³ hiː³,koŋ¹+Σ+lou³+hiː³,k o ŋ ⁵ Σ l ou ¹ h ii ¹,k o ŋ ⁵ + Σ + l ou ¹ + h ii ¹,formal,lou_neg,optional_plural,Zhou2025Tedim,nopage,tedim
tedim559,mu:³,1.pl.excl.2.pl.nfut.neg,koŋ¹-mu³ lou³ uʔ³ hiː³,koŋ¹-Σ lou³ uʔ³ hiː³,koŋ¹+Σ+lou³+uʔ³+hiː³,k o ŋ ⁵ Σ l ou ¹ u ʔ ¹ h ii ¹,k o ŋ ⁵ + Σ + l ou ¹ + u ʔ ¹ + h ii ¹,formal,lou_neg,,Zhou2025Tedim,nopage,tedim
tedim560,mu:³,1.sg.3.sg.nfut.neg,mu³ kei¹ iŋ¹,Σ kei¹ iŋ¹,Σ+kei¹+iŋ¹,Σ k ei ⁵ i ŋ ⁵,Σ + k ei ⁵ + i ŋ ⁵,informal,,,Zhou2025Tedim,nopage,tedim
tedim561,mu:³,1.sg.3.sg.nfut.neg,mu³ lou³,Σ lou³,Σ+lou³,Σ l ou ¹,Σ + l ou ¹,informal,unspec_par; lou_neg,,Zhou2025Tedim,nopage,tedim
tedim562,mu:³,1.sg.3.sg.nfut.neg,ka¹ mu³ kei¹ hiː³,ka¹ Σ kei¹ hiː³,ka¹+Σ+kei¹+hiː³,k a ⁵ Σ k ei ⁵ h ii ¹,k a ⁵ + Σ + k ei ⁵ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim563,mu:³,1.sg.3.sg.nfut.neg,ka¹ mu³ lou³ hiː³,ka¹ Σ lou³ hiː³,ka¹+Σ+lou³+hiː³,k a ⁵ Σ l ou ¹ h ii ¹,k a ⁵ + Σ + l ou ¹ + h ii ¹,formal,lou_neg,,Zhou2025Tedim,nopage,tedim
tedim564,mu:³,1.sg.3.pl.nfut.neg,mu³ kei¹ iŋ¹,Σ kei¹ iŋ¹,Σ+kei¹+iŋ¹,Σ k ei ⁵ i ŋ ⁵,Σ + k ei ⁵ + i ŋ ⁵,informal,,,Zhou2025Tedim,nopage,tedim
tedim565,mu:³,1.sg.3.pl.nfut.neg,mu³ lou³,Σ lou³,Σ+lou³,Σ l ou ¹,Σ + l ou ¹,informal,unspec_par; lou_neg,,Zhou2025Tedim,nopage,tedim
tedim566,mu:³,1.sg.3.pl.nfut.neg,ka¹ mu³ kei¹ hiː³,ka¹ Σ kei¹ hiː³,ka¹+Σ+kei¹+hiː³,k a ⁵ Σ k ei ⁵ h ii ¹,k a ⁵ + Σ + k ei ⁵ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim567,mu:³,1.sg.3.pl.nfut.neg,ka¹ mu³ lou³ hiː³,ka¹ Σ lou³ hiː³,ka¹+Σ+lou³+hiː³,k a ⁵ Σ l ou ¹ h ii ¹,k a ⁵ + Σ + l ou ¹ + h ii ¹,formal,lou_neg,,Zhou2025Tedim,nopage,tedim
tedim568,mu:³,1.pl.excl.3.sg.nfut.neg,mu³ kei¹ uŋ³,Σ kei¹ uŋ³,Σ+kei¹+uŋ³,Σ k ei ⁵ u ŋ ¹,Σ + k ei ⁵ + u ŋ ¹,informal,,,Zhou2025Tedim,nopage,tedim
tedim569,mu:³,1.pl.incl.3.sg.nfut.neg,mu³ kei¹ haŋ³,Σ kei¹ haŋ³,Σ+kei¹+haŋ³,Σ k ei ⁵ h a ŋ ¹,Σ + k ei ⁵ + h a ŋ ¹,informal,,,Zhou2025Tedim,nopage,tedim
tedim570,mu:³,1.pl.excl.3.sg.nfut.neg,mu³ lou³,Σ lou³,Σ+lou³,Σ l ou ¹,Σ + l ou ¹,informal,unspec_par; lou_neg,optional_plural,Zhou2025Tedim,nopage,tedim
tedim571,mu:³,1.pl.excl.3.sg.nfut.neg,mu³ lou³ uʔ³,Σ lou³ uʔ³,Σ+lou³+uʔ³,Σ l ou ¹ u ʔ ¹,Σ + l ou ¹ + u ʔ ¹,informal,unspec_par; lou_neg,,Zhou2025Tedim,nopage,tedim
tedim572,mu:³,1.pl.incl.3.sg.nfut.neg,mu³ lou³,Σ lou³,Σ+lou³,Σ l ou ¹,Σ + l ou ¹,informal,unspec_par; lou_neg,optional_plural,Zhou2025Tedim,nopage,tedim
tedim573,mu:³,1.pl.incl.3.sg.nfut.neg,mu³ lou³ uʔ³,Σ lou³ uʔ³,Σ+lou³+uʔ³,Σ l ou ¹ u ʔ ¹,Σ + l ou ¹ + u ʔ ¹,informal,unspec_par; lou_neg,,Zhou2025Tedim,nopage,tedim
tedim574,mu:³,1.pl.excl.3.sg.nfut.neg,ka¹ mu³ kei¹ hiː³,ka¹ Σ kei¹ hiː³,ka¹+Σ+kei¹+hiː³,k a ⁵ Σ k ei ⁵ h ii ¹,k a ⁵ + Σ + k ei ⁵ + h ii ¹,formal,,optional_plural,Zhou2025Tedim,nopage,tedim
tedim575,mu:³,1.pl.excl.3.sg.nfut.neg,ka¹ mu³ kei¹ uʔ³ hiː³,ka¹ Σ kei¹ uʔ³ hiː³,ka¹+Σ+kei¹+uʔ³+hiː³,k a ⁵ Σ k ei ⁵ u ʔ ¹ h ii ¹,k a ⁵ + Σ + k ei ⁵ + u ʔ ¹ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim576,mu:³,1.pl.excl.3.sg.nfut.neg,ka¹ mu³ lou³ hiː³,ka¹ Σ lou³ hiː³,ka¹+Σ+lou³+hiː³,k a ⁵ Σ l ou ¹ h ii ¹,k a ⁵ + Σ + l ou ¹ + h ii ¹,formal,lou_neg,optional_plural,Zhou2025Tedim,nopage,tedim
tedim577,mu:³,1.pl.excl.3.sg.nfut.neg,ka¹ mu³ lou³ uʔ³ hiː³,ka¹ Σ lou³ uʔ³ hiː³,ka¹+Σ+lou³+uʔ³+hiː³,k a ⁵ Σ l ou ¹ u ʔ ¹ h ii ¹,k a ⁵ + Σ + l ou ¹ + u ʔ ¹ + h ii ¹,formal,lou_neg,,Zhou2025Tedim,nopage,tedim
tedim578,mu:³,1.pl.incl.3.sg.nfut.neg,i¹ mu³ kei¹ hiː³,i¹ Σ kei¹ hiː³,i¹+Σ+kei¹+hiː³,i ⁵ Σ k ei ⁵ h ii ¹,i ⁵ + Σ + k ei ⁵ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim579,mu:³,1.pl.incl.3.sg.nfut.neg,i¹ mu³ lou³ hiː³,i¹ Σ lou³ hiː³,i¹+Σ+lou³+hiː³,i ⁵ Σ l ou ¹ h ii ¹,i ⁵ + Σ + l ou ¹ + h ii ¹,formal,lou_neg,,Zhou2025Tedim,nopage,tedim
tedim580,mu:³,1.pl.excl.3.pl.nfut.neg,mu³ kei¹ uŋ³,Σ kei¹ uŋ³,Σ+kei¹+uŋ³,Σ k ei ⁵ u ŋ ¹,Σ + k ei ⁵ + u ŋ ¹,informal,,,Zhou2025Tedim,nopage,tedim
tedim581,mu:³,1.pl.incl.3.pl.nfut.neg,mu³ kei¹ haŋ³,Σ kei¹ haŋ³,Σ+kei¹+haŋ³,Σ k ei ⁵ h a ŋ ¹,Σ + k ei ⁵ + h a ŋ ¹,informal,,,Zhou2025Tedim,nopage,tedim
tedim582,mu:³,1.pl.excl.3.pl.nfut.neg,mu³ lou³,Σ lou³,Σ+lou³,Σ l ou ¹,Σ + l ou ¹,informal,unspec_par; lou_neg,optional_plural,Zhou2025Tedim,nopage,tedim
tedim583,mu:³,1.pl.excl.3.pl.nfut.neg,mu³ lou³ uʔ³,Σ lou³ uʔ³,Σ+lou³+uʔ³,Σ l ou ¹ u ʔ ¹,Σ + l ou ¹ + u ʔ ¹,informal,unspec_par; lou_neg,,Zhou2025Tedim,nopage,tedim
tedim584,mu:³,1.pl.incl.3.pl.nfut.neg,mu³ lou³,Σ lou³,Σ+lou³,Σ l ou ¹,Σ + l ou ¹,informal,unspec_par; lou_neg,optional_plural,Zhou2025Tedim,nopage,tedim
tedim585,mu:³,1.pl.incl.3.pl.nfut.neg,mu³ lou³ uʔ³,Σ lou³ uʔ³,Σ+lou³+uʔ³,Σ l ou ¹ u ʔ ¹,Σ + l ou ¹ + u ʔ ¹,informal,unspec_par; lou_neg,,Zhou2025Tedim,nopage,tedim
tedim586,mu:³,1.pl.excl.3.pl.nfut.neg,ka¹ mu³ kei¹ hiː³,ka¹ Σ kei¹ hiː³,ka¹+Σ+kei¹+hiː³,k a ⁵ Σ k ei ⁵ h ii ¹,k a ⁵ + Σ + k ei ⁵ + h ii ¹,formal,,optional_plural,Zhou2025Tedim,nopage,tedim
tedim587,mu:³,1.pl.excl.3.pl.nfut.neg,ka¹ mu³ kei¹ uʔ³ hiː³,ka¹ Σ kei¹ uʔ³ hiː³,ka¹+Σ+kei¹+uʔ³+hiː³,k a ⁵ Σ k ei ⁵ u ʔ ¹ h ii ¹,k a ⁵ + Σ + k ei ⁵ + u ʔ ¹ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim588,mu:³,1.pl.excl.3.pl.nfut.neg,ka¹ mu³ lou³ hiː³,ka¹ Σ lou³ hiː³,ka¹+Σ+lou³+hiː³,k a ⁵ Σ l ou ¹ h ii ¹,k a ⁵ + Σ + l ou ¹ + h ii ¹,formal,lou_neg,optional_plural,Zhou2025Tedim,nopage,tedim
tedim589,mu:³,1.pl.excl.3.pl.nfut.neg,ka¹ mu³ lou³ uʔ³ hiː³,ka¹ Σ lou³ uʔ³ hiː³,ka¹+Σ+lou³+uʔ³+hiː³,k a ⁵ Σ l ou ¹ u ʔ ¹ h ii ¹,k a ⁵ + Σ + l ou ¹ + u ʔ ¹ + h ii ¹,formal,lou_neg,,Zhou2025Tedim,nopage,tedim
tedim590,mu:³,1.pl.incl.3.pl.nfut.neg,i¹ mu³ kei¹ hiː³,i¹ Σ kei¹ hiː³,i¹+Σ+kei¹+hiː³,i ⁵ Σ k ei ⁵ h ii ¹,i ⁵ + Σ + k ei ⁵ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim591,mu:³,1.pl.incl.3.pl.nfut.neg,i¹ mu³ lou³ hiː³,i¹ Σ lou³ hiː³,i¹+Σ+lou³+hiː³,i ⁵ Σ l ou ¹ h ii ¹,i ⁵ + Σ + l ou ¹ + h ii ¹,formal,lou_neg,,Zhou2025Tedim,nopage,tedim
tedim592,pai²,2.sg.nfut.neg,pai² kei¹ teʔ³,Σ kei¹ teʔ³,Σ+kei¹+teʔ³,Σ k ei ⁵ t e ʔ ¹,Σ + k ei ⁵ + t e ʔ ¹,informal,,,Zhou2025Tedim,nopage,tedim
tedim593,pai²,2.sg.nfut.neg,pai² lou³,Σ lou³,Σ+lou³,Σ l ou ¹,Σ + l ou ¹,informal,unspec_par; lou_neg,,Zhou2025Tedim,nopage,tedim
tedim594,pai²,2.sg.nfut.neg,na² pai² kei¹ hiː³,na² Σ kei¹ hiː³,na²+Σ+kei¹+hiː³,n a ³ Σ k ei ⁵ h ii ¹,n a ³ + Σ + k ei ⁵ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim595,pai²,2.sg.nfut.neg,na² pai² lou³ hiː³,na² Σ lou³ hiː³,na²+Σ+lou³+hiː³,n a ³ Σ l ou ¹ h ii ¹,n a ³ + Σ + l ou ¹ + h ii ¹,formal,lou_neg,,Zhou2025Tedim,nopage,tedim
tedim596,pai²,2.pl.nfut.neg,pai² kei¹ teʔ³,Σ kei¹ teʔ³,Σ+kei¹+teʔ³,Σ k ei ⁵ t e ʔ ¹,Σ + k ei ⁵ + t e ʔ ¹,informal,,optional_plural,Zhou2025Tedim,nopage,tedim
tedim597,pai²,2.pl.nfut.neg,pai² kei¹ uʔ³teʔ³,Σ kei¹ uʔ³teʔ³,Σ+kei¹+uʔ³+teʔ³,Σ k ei ⁵ u ʔ ¹ t e ʔ ¹,Σ + k ei ⁵ + u ʔ ¹ + t e ʔ ¹,informal,,,Zhou2025Tedim,nopage,tedim
tedim598,pai²,2.pl.nfut.neg,pai² lou³,Σ lou³,Σ+lou³,Σ l ou ¹,Σ + l ou ¹,informal,unspec_par; lou_neg,optional_plural,Zhou2025Tedim,nopage,tedim
tedim599,pai²,2.pl.nfut.neg,pai² lou³ uʔ³,Σ lou³ uʔ³,Σ+lou³+uʔ³,Σ l ou ¹ u ʔ ¹,Σ + l ou ¹ + u ʔ ¹,informal,unspec_par; lou_neg,,Zhou2025Tedim,nopage,tedim
tedim600,pai²,2.pl.nfut.neg,na² pai² kei¹ hiː³,na² Σ kei¹ hiː³,na²+Σ+kei¹+hiː³,n a ³ Σ k ei ⁵ h ii ¹,n a ³ + Σ + k ei ⁵ + h ii ¹,formal,,optional_plural,Zhou2025Tedim,nopage,tedim
tedim601,pai²,2.pl.nfut.neg,na² pai² kei¹ uʔ³ hiː³,na² Σ kei¹ uʔ³ hiː³,na²+Σ+kei¹+uʔ³+hiː³,n a ³ Σ k ei ⁵ u ʔ ¹ h ii ¹,n a ³ + Σ + k ei ⁵ + u ʔ ¹ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim602,pai²,2.pl.nfut.neg,na² pai² lou³ hiː³,na² Σ lou³ hiː³,na²+Σ+lou³+hiː³,n a ³ Σ l ou ¹ h ii ¹,n a ³ + Σ + l ou ¹ + h ii ¹,formal,lou_neg,optional_plural,Zhou2025Tedim,nopage,tedim
tedim603,pai²,2.pl.nfut.neg,na² pai² lou³ uʔ³ hiː³,na² Σ lou³ uʔ³ hiː³,na²+Σ+lou³+uʔ³+hiː³,n a ³ Σ l ou ¹ u ʔ ¹ h ii ¹,n a ³ + Σ + l ou ¹ + u ʔ ¹ + h ii ¹,formal,lou_neg,,Zhou2025Tedim,nopage,tedim
tedim604,mu:³,2.sg.1.sg.nfut.neg,hoŋ¹-muː³ kei¹ teʔ³,hoŋ¹-Σ kei¹ teʔ³,hoŋ¹+Σ+kei¹+teʔ³,h o ŋ ⁵ Σ k ei ⁵ t e ʔ ¹,h o ŋ ⁵ + Σ + k ei ⁵ + t e ʔ ¹,informal,,,Zhou2025Tedim,nopage,tedim
tedim605,mu:³,2.sg.1.sg.nfut.neg,hoŋ¹-mu³ lou³,hoŋ¹-Σ lou³,hoŋ¹+Σ+lou³,h o ŋ ⁵ Σ l ou ¹,h o ŋ ⁵ + Σ + l ou ¹,informal,unspec_par; lou_neg,,Zhou2025Tedim,nopage,tedim
tedim606,mu:³,2.sg.1.sg.nfut.neg,noŋ¹-mu³ kei¹ hiː³,noŋ¹-Σ kei¹ hiː³,noŋ¹+Σ+kei¹+hiː³,n o ŋ ⁵ Σ k ei ⁵ h ii ¹,n o ŋ ⁵ + Σ + k ei ⁵ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim607,mu:³,2.sg.1.sg.nfut.neg,noŋ¹-mu³ lou³ hiː³,noŋ¹-Σ lou³ hiː³,noŋ¹+Σ+lou³+hiː³,n o ŋ ⁵ Σ l ou ¹ h ii ¹,n o ŋ ⁵ + Σ + l ou ¹ + h ii ¹,formal,lou_neg,,Zhou2025Tedim,nopage,tedim
tedim608,mu:³,2.sg.1.pl.excl.nfut.neg,hoŋ¹-muː³ kei¹ teʔ³,hoŋ¹-Σ kei¹ teʔ³,hoŋ¹+Σ+kei¹+teʔ³,h o ŋ ⁵ Σ k ei ⁵ t e ʔ ¹,h o ŋ ⁵ + Σ + k ei ⁵ + t e ʔ ¹,informal,,,Zhou2025Tedim,nopage,tedim
tedim609,mu:³,2.sg.1.pl.excl.nfut.neg,hoŋ¹-mu³ lou³,hoŋ¹-Σ lou³,hoŋ¹+Σ+lou³,h o ŋ ⁵ Σ l ou ¹,h o ŋ ⁵ + Σ + l ou ¹,informal,unspec_par; lou_neg,,Zhou2025Tedim,nopage,tedim
tedim610,mu:³,2.sg.1.pl.excl.nfut.neg,noŋ¹-mu³ kei¹ hiː³,noŋ¹-Σ kei¹ hiː³,noŋ¹+Σ+kei¹+hiː³,n o ŋ ⁵ Σ k ei ⁵ h ii ¹,n o ŋ ⁵ + Σ + k ei ⁵ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim611,mu:³,2.sg.1.pl.excl.nfut.neg,noŋ¹-mu³ lou³ hiː³,noŋ¹-Σ lou³ hiː³,noŋ¹+Σ+lou³+hiː³,n o ŋ ⁵ Σ l ou ¹ h ii ¹,n o ŋ ⁵ + Σ + l ou ¹ + h ii ¹,formal,lou_neg,,Zhou2025Tedim,nopage,tedim
tedim612,mu:³,2.pl.1.sg.nfut.neg,hoŋ¹-mu³ kei¹ teʔ³,hoŋ¹-Σ kei¹ teʔ³,hoŋ¹+Σ+kei¹+teʔ³,h o ŋ ⁵ Σ k ei ⁵ t e ʔ ¹,h o ŋ ⁵ + Σ + k ei ⁵ + t e ʔ ¹,informal,,optional_plural,Zhou2025Tedim,nopage,tedim
tedim613,mu:³,2.pl.1.sg.nfut.neg,hoŋ¹-mu³ kei¹ uʔ³teʔ³,hoŋ¹-Σ kei¹ uʔ³teʔ³,hoŋ¹+Σ+kei¹+uʔ³+teʔ³,h o ŋ ⁵ Σ k ei ⁵ u ʔ ¹ t e ʔ ¹,h o ŋ ⁵ + Σ + k ei ⁵ + u ʔ ¹ + t e ʔ ¹,informal,,,Zhou2025Tedim,nopage,tedim
tedim614,mu:³,2.pl.1.sg.nfut.neg,hoŋ¹-mu³ lou³,hoŋ¹-Σ lou³,hoŋ¹+Σ+lou³,h o ŋ ⁵ Σ l ou ¹,h o ŋ ⁵ + Σ + l ou ¹,informal,unspec_par; lou_neg,optional_plural,Zhou2025Tedim,nopage,tedim
tedim615,mu:³,2.pl.1.sg.nfut.neg,hoŋ¹-mu³ lou³ uʔ³,hoŋ¹-Σ lou³ uʔ³,hoŋ¹+Σ+lou³+uʔ³,h o ŋ ⁵ Σ l ou ¹ u ʔ ¹,h o ŋ ⁵ + Σ + l ou ¹ + u ʔ ¹,informal,unspec_par; lou_neg,,Zhou2025Tedim,nopage,tedim
tedim616,mu:³,2.pl.1.sg.nfut.neg,noŋ¹-mu³ kei¹ hiː³,noŋ¹-Σ kei¹ hiː³,noŋ¹+Σ+kei¹+hiː³,n o ŋ ⁵ Σ k ei ⁵ h ii ¹,n o ŋ ⁵ + Σ + k ei ⁵ + h ii ¹,formal,,optional_plural,Zhou2025Tedim,nopage,tedim
tedim617,mu:³,2.pl.1.sg.nfut.neg,noŋ¹-mu³ kei¹ uʔ³ hiː³,noŋ¹-Σ kei¹ uʔ³ hiː³,noŋ¹+Σ+kei¹+uʔ³+hiː³,n o ŋ ⁵ Σ k ei ⁵ u ʔ ¹ h ii ¹,n o ŋ ⁵ + Σ + k ei ⁵ + u ʔ ¹ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim618,mu:³,2.pl.1.sg.nfut.neg,noŋ¹-mu³ lou³ hiː³,noŋ¹-Σ lou³ hiː³,noŋ¹+Σ+lou³+hiː³,n o ŋ ⁵ Σ l ou ¹ h ii ¹,n o ŋ ⁵ + Σ + l ou ¹ + h ii ¹,formal,lou_neg,optional_plural,Zhou2025Tedim,nopage,tedim
tedim619,mu:³,2.pl.1.sg.nfut.neg,noŋ¹-mu³ lou³ uʔ³ hiː³,noŋ¹-Σ lou³ uʔ³ hiː³,noŋ¹+Σ+lou³+uʔ³+hiː³,n o ŋ ⁵ Σ l ou ¹ u ʔ ¹ h ii ¹,n o ŋ ⁵ + Σ + l ou ¹ + u ʔ ¹ + h ii ¹,formal,lou_neg,,Zhou2025Tedim,nopage,tedim
tedim620,mu:³,2.pl.1.pl.excl.nfut.neg,hoŋ¹-mu³ kei¹ teʔ³,hoŋ¹-Σ kei¹ teʔ³,hoŋ¹+Σ+kei¹+teʔ³,h o ŋ ⁵ Σ k ei ⁵ t e ʔ ¹,h o ŋ ⁵ + Σ + k ei ⁵ + t e ʔ ¹,informal,,optional_plural,Zhou2025Tedim,nopage,tedim
tedim621,mu:³,2.pl.1.pl.excl.nfut.neg,hoŋ¹-mu³ kei¹ uʔ³teʔ³,hoŋ¹-Σ kei¹ uʔ³teʔ³,hoŋ¹+Σ+kei¹+uʔ³+teʔ³,h o ŋ ⁵ Σ k ei ⁵ u ʔ ¹ t e ʔ ¹,h o ŋ ⁵ + Σ + k ei ⁵ + u ʔ ¹ + t e ʔ ¹,informal,,,Zhou2025Tedim,nopage,tedim
tedim622,mu:³,2.pl.1.pl.excl.nfut.neg,hoŋ¹-mu³ lou³,hoŋ¹-Σ lou³,hoŋ¹+Σ+lou³,h o ŋ ⁵ Σ l ou ¹,h o ŋ ⁵ + Σ + l ou ¹,informal,unspec_par; lou_neg,optional_plural,Zhou2025Tedim,nopage,tedim
tedim623,mu:³,2.pl.1.pl.excl.nfut.neg,hoŋ¹-mu³ lou³ uʔ³,hoŋ¹-Σ lou³ uʔ³,hoŋ¹+Σ+lou³+uʔ³,h o ŋ ⁵ Σ l ou ¹ u ʔ ¹,h o ŋ ⁵ + Σ + l ou ¹ + u ʔ ¹,informal,unspec_par; lou_neg,,Zhou2025Tedim,nopage,tedim
tedim624,mu:³,2.pl.1.pl.excl.nfut.neg,noŋ¹-mu³ kei¹ hiː³,noŋ¹-Σ kei¹ hiː³,noŋ¹+Σ+kei¹+hiː³,n o ŋ ⁵ Σ k ei ⁵ h ii ¹,n o ŋ ⁵ + Σ + k ei ⁵ + h ii ¹,formal,,optional_plural,Zhou2025Tedim,nopage,tedim
tedim625,mu:³,2.pl.1.pl.excl.nfut.neg,noŋ¹-mu³ kei¹ uʔ³ hiː³,noŋ¹-Σ kei¹ uʔ³ hiː³,noŋ¹+Σ+kei¹+uʔ³+hiː³,n o ŋ ⁵ Σ k ei ⁵ u ʔ ¹ h ii ¹,n o ŋ ⁵ + Σ + k ei ⁵ + u ʔ ¹ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim626,mu:³,2.pl.1.pl.excl.nfut.neg,noŋ¹-mu³ lou³ hiː³,noŋ¹-Σ lou³ hiː³,noŋ¹+Σ+lou³+hiː³,n o ŋ ⁵ Σ l ou ¹ h ii ¹,n o ŋ ⁵ + Σ + l ou ¹ + h ii ¹,formal,lou_neg,optional_plural,Zhou2025Tedim,nopage,tedim
tedim627,mu:³,2.pl.1.pl.excl.nfut.neg,noŋ¹-mu³ lou³ uʔ³ hiː³,noŋ¹-Σ lou³ uʔ³ hiː³,noŋ¹+Σ+lou³+uʔ³+hiː³,n o ŋ ⁵ Σ l ou ¹ u ʔ ¹ h ii ¹,n o ŋ ⁵ + Σ + l ou ¹ + u ʔ ¹ + h ii ¹,formal,lou_neg,,Zhou2025Tedim,nopage,tedim
tedim628,mu:³,2.sg.3.sg.nfut.neg,mu³ kei¹ teʔ³,Σ kei¹ teʔ³,Σ+kei¹+teʔ³,Σ k ei ⁵ t e ʔ ¹,Σ + k ei ⁵ + t e ʔ ¹,informal,,,Zhou2025Tedim,nopage,tedim
tedim629,mu:³,2.sg.3.sg.nfut.neg,mu³ lou³,Σ lou³,Σ+lou³,Σ l ou ¹,Σ + l ou ¹,informal,unspec_par; lou_neg,,Zhou2025Tedim,nopage,tedim
tedim630,mu:³,2.sg.3.sg.nfut.neg,na¹ mu³ kei¹ hiː³,na¹ Σ kei¹ hiː³,na¹+Σ+kei¹+hiː³,n a ⁵ Σ k ei ⁵ h ii ¹,n a ⁵ + Σ + k ei ⁵ + h ii ¹,formal,,,Zhou2025Tedim,nopage,tedim
tedim631,mu:³,2.sg.3.sg.nfut.neg,na¹ mu³ lou³ hiː³,na¹ Σ lou³ hiː³,na¹+Σ+lou³+hiː³,n a ⁵ Σ l ou ¹ h ii ¹,n a ⁵ + Σ + l ou ¹ + h ii ¹,formal,lou_neg,,Zhou2025Tedim,nopage,tedim
tedim632,mu:³,2.sg.3.pl.nfut.neg,mu³ kei¹ teʔ³,Σ kei¹ teʔ³,Σ+kei¹+teʔ³,Σ k ei ⁵ t e ʔ ¹,Σ + k ei ⁵ + t e ʔ ¹,informal,,,Zhou2025Tedim,nopage,tedim
tedim633,mu:³,2.sg.3.pl.nfut.neg,mu³ lou³,Σ lou³,Σ+lou³,Σ l ou ¹,Σ + l ou ¹,informal,unspec_par; lou_neg,,Zhou2025Tedim,nopage,tedim
